Age,Gender,Sleep_Hours,Phone_Checks_Per_Day,Apps_Used_Daily,Phone_Usage_Purpose,Avg_Usage_Hours,Mental_Health_Issue_Level,Productive_Hours,No_Productive_Time,Addiction_Level
17,Other,4.6,64,5,Gaming,4.1000000000000005,4.333333333333333,0.30000000000000004,2.8,3
19,Male,8.4,57,18,Browsing,2.8666666666666667,1.6666666666666667,1.15,2.4,3
16,Other,6.9,117,16,Social Media,4.533333333333333,6.666666666666667,1.2,1.15,3
16,Female,4.5,41,20,Browsing,4.333333333333333,9.0,1.55,1.6,3
19,Female,6.4,77,15,Gaming,5.5,6.0,0.0,2.3,3
16,Female,6.0,37,12,Browsing,3.8666666666666667,9.0,0.95,0.25,2
18,Male,7.3,51,12,Gaming,2.3333333333333335,5.666666666666667,0.0,1.05,2
14,Male,6.3,64,8,Other,3.6333333333333333,4.333333333333333,0.85,1.85,2
14,Other,8.3,59,12,Other,5.366666666666667,7.333333333333333,0.4,1.35,3
18,Other,8.0,89,18,Education,5.900000000000001,2.0,0.65,1.7,3
13,Other,6.8,149,5,Social Media,5.5,1.6666666666666667,1.15,2.0,3
17,Male,5.3,139,7,Social Media,2.6666666666666665,5.0,1.4,3.4499999999999997,3
14,Female,5.0,72,9,Other,2.6666666666666665,5.333333333333333,1.2,2.5,3
18,Male,9.5,22,16,Social Media,4.433333333333334,3.6666666666666665,1.0,2.3499999999999996,3
17,Other,7.0,32,12,Other,4.1000000000000005,4.0,1.2,1.7999999999999998,2
19,Male,4.8,132,13,Other,3.5666666666666664,5.333333333333333,0.85,3.95,3
17,Female,5.3,43,11,Gaming,4.533333333333333,9.0,1.65,2.45,3
19,Male,7.1,72,17,Other,4.1000000000000005,7.333333333333333,1.45,3.45,3
18,Female,7.0,47,17,Gaming,5.3999999999999995,7.0,0.5,2.85,3
14,Male,5.9,89,20,Browsing,3.533333333333333,4.333333333333333,1.2999999999999998,3.05,3
16,Other,6.2,32,14,Education,2.3666666666666667,7.0,0.95,3.15,3
14,Female,9.1,26,5,Gaming,4.666666666666667,7.0,1.15,1.2,2
17,Other,7.8,120,12,Gaming,3.3000000000000003,5.333333333333333,0.2,2.15,3
18,Female,3.0,83,13,Education,3.6333333333333333,4.0,0.65,0.85,2
14,Female,6.3,20,10,Other,4.233333333333333,5.333333333333333,0.75,0.5,2
14,Male,8.4,56,17,Social Media,4.5,7.333333333333333,1.25,1.8,3
19,Male,6.7,47,10,Education,6.633333333333333,4.333333333333333,1.3,1.7,3
15,Female,3.8,129,14,Gaming,5.5,4.333333333333333,0.8999999999999999,1.4,3
17,Male,6.7,36,10,Education,4.866666666666666,3.6666666666666665,1.2000000000000002,1.6500000000000001,3
16,Male,5.9,136,13,Other,4.5,4.333333333333333,1.05,1.65,3
14,Female,5.5,114,10,Social Media,4.866666666666667,6.666666666666667,1.6500000000000001,2.2,3
19,Other,4.2,89,9,Other,1.8,4.0,0.5,2.1,3
13,Other,7.5,108,18,Gaming,4.433333333333334,2.3333333333333335,1.0,0.7000000000000001,3
19,Male,5.8,53,11,Education,3.4000000000000004,7.333333333333333,0.85,1.9,3
13,Male,6.8,50,9,Browsing,6.466666666666666,6.333333333333333,1.2,2.65,3
14,Male,7.6,120,15,Education,4.3999999999999995,9.666666666666666,0.3,2.7,3
14,Male,8.4,131,10,Gaming,3.866666666666667,8.666666666666666,1.4,0.75,2
19,Female,4.7,108,16,Other,5.166666666666667,4.666666666666667,0.65,3.6,3
14,Male,6.1,111,8,Social Media,4.133333333333334,5.0,1.2,2.6,3
17,Other,5.8,49,15,Other,4.633333333333334,6.666666666666667,1.85,0.8,2
15,Female,7.2,53,7,Other,5.699999999999999,4.666666666666667,0.35,1.8,3
18,Female,7.6,100,12,Other,3.533333333333333,5.0,1.1,2.15,3
14,Other,3.6,61,15,Social Media,4.866666666666667,4.0,1.25,2.1,3
16,Other,4.9,42,17,Gaming,4.2,7.0,0.6499999999999999,2.75,3
17,Male,9.3,91,11,Browsing,4.433333333333334,5.333333333333333,0.25,2.55,3
14,Other,4.6,22,6,Other,2.1999999999999997,5.666666666666667,1.55,3.6500000000000004,3
15,Female,6.5,82,17,Gaming,3.9666666666666663,3.6666666666666665,1.3,2.2,3
17,Female,8.2,140,14,Other,4.066666666666666,6.0,1.6,3.0,3
13,Female,5.6,79,9,Social Media,4.6000000000000005,4.666666666666667,0.6,3.0,3
15,Male,5.3,97,7,Social Media,3.3666666666666667,6.0,0.0,1.85,3
13,Other,5.8,63,15,Other,3.4333333333333336,5.333333333333333,0.85,0.55,2
19,Female,7.5,141,20,Browsing,3.1,3.0,1.7000000000000002,1.7000000000000002,3
15,Other,6.7,99,8,Education,2.433333333333333,5.333333333333333,0.3,2.2,3
18,Female,6.9,149,6,Browsing,3.966666666666667,8.0,1.35,2.7,2
18,Other,8.5,122,15,Education,4.766666666666667,3.6666666666666665,0.7999999999999999,2.1,3
13,Other,7.0,58,8,Other,5.533333333333334,6.666666666666667,1.1,3.0,3
17,Female,7.3,103,7,Education,4.8,2.0,0.4,1.5,3
15,Male,6.5,20,7,Gaming,3.7999999999999994,4.333333333333333,0.6,2.65,2
19,Male,7.8,41,11,Other,5.466666666666666,5.333333333333333,1.1,3.1,3
15,Female,4.2,86,13,Gaming,4.433333333333334,5.0,0.85,2.7,3
13,Other,5.4,83,20,Social Media,3.5666666666666664,8.0,0.15,2.8,3
19,Other,6.2,135,10,Other,3.266666666666667,6.666666666666667,0.95,2.1,3
14,Female,5.2,129,15,Other,4.466666666666666,6.333333333333333,0.5,1.55,3
17,Female,5.5,76,8,Education,4.666666666666666,4.0,1.7,2.75,3
15,Other,5.9,51,15,Gaming,5.466666666666666,6.333333333333333,0.55,2.85,3
15,Other,7.8,87,8,Education,5.633333333333333,5.333333333333333,0.3,0.95,3
13,Female,5.8,29,13,Other,3.5666666666666664,6.0,2.4,3.05,3
17,Other,7.3,118,9,Browsing,3.733333333333333,5.666666666666667,0.6,2.1,3
16,Other,5.4,72,14,Other,5.266666666666667,6.0,0.4,0.7,3
16,Female,8.9,80,7,Browsing,5.666666666666667,4.333333333333333,2.55,1.45,2
15,Other,5.7,33,5,Other,4.633333333333333,6.666666666666667,1.0,2.4000000000000004,3
14,Other,6.3,89,5,Education,2.4666666666666663,5.0,0.9,1.5499999999999998,2
15,Female,3.2,131,16,Other,4.133333333333333,6.666666666666667,1.05,1.45,3
17,Female,7.7,107,11,Social Media,4.5,4.666666666666667,1.3,2.0,3
15,Male,5.7,104,9,Gaming,4.266666666666667,6.0,0.75,1.65,3
18,Male,6.7,32,15,Gaming,4.033333333333333,5.333333333333333,1.5,1.7000000000000002,3
16,Male,5.4,62,9,Other,4.433333333333333,7.666666666666667,1.3,1.15,2
15,Male,4.3,56,19,Other,3.233333333333333,4.0,0.95,2.3,3
15,Other,4.3,28,10,Browsing,4.833333333333333,6.666666666666667,1.3,2.45,3
17,Other,6.1,141,17,Education,3.1999999999999997,6.666666666666667,1.9000000000000001,1.45,3
14,Female,7.4,104,11,Browsing,1.4333333333333333,5.0,0.75,2.65,2
14,Female,7.4,105,8,Education,3.9666666666666663,7.666666666666667,1.65,1.4,2
17,Female,7.1,71,9,Education,6.166666666666667,7.333333333333333,1.75,1.35,3
17,Male,8.3,119,9,Gaming,3.8333333333333335,5.666666666666667,0.65,1.8,3
14,Male,5.8,48,6,Social Media,3.6666666666666665,8.0,1.0,1.9000000000000001,2
13,Other,7.7,124,7,Education,3.8333333333333335,7.333333333333333,1.0,1.95,2
18,Male,5.8,131,13,Education,5.0,7.333333333333333,1.0,1.9,3
17,Female,4.1,91,20,Gaming,4.366666666666666,7.666666666666667,1.2999999999999998,1.75,3
19,Female,4.9,124,9,Browsing,3.1333333333333333,3.6666666666666665,1.3,1.5,3
13,Female,7.3,45,8,Gaming,3.233333333333333,8.333333333333334,0.15,1.55,2
18,Female,8.6,80,6,Gaming,5.566666666666666,4.333333333333333,0.6,2.7,3
16,Female,9.7,30,11,Education,3.0333333333333337,4.0,2.0,1.0,1
19,Male,7.9,92,7,Education,2.0,7.333333333333333,0.8,1.5,2
19,Other,5.2,72,15,Browsing,5.5,6.0,0.9,1.0,3
18,Other,4.0,138,20,Other,3.633333333333333,6.0,1.0,2.55,3
15,Male,6.3,135,11,Social Media,2.3333333333333335,7.0,1.4,1.35,3
15,Female,6.7,73,9,Other,2.8666666666666667,8.0,1.7,2.45,3
18,Male,8.6,109,12,Other,3.6333333333333333,6.0,0.4,3.0999999999999996,3
13,Male,4.3,126,16,Education,3.8000000000000003,5.666666666666667,1.1,2.55,3
13,Other,5.4,110,12,Education,3.6999999999999997,4.666666666666667,1.5,2.35,3
16,Female,9.8,20,18,Gaming,3.8333333333333335,7.0,0.6,1.9000000000000001,3
16,Other,5.8,96,12,Other,3.766666666666667,3.3333333333333335,1.15,1.25,3
18,Female,6.6,43,5,Browsing,2.6666666666666665,5.333333333333333,2.1,1.85,2
15,Male,3.4,141,13,Gaming,3.7999999999999994,4.0,0.8,2.55,3
18,Other,8.7,58,9,Education,4.1000000000000005,4.666666666666667,1.2,1.0,2
15,Other,6.2,91,17,Gaming,3.9666666666666663,4.666666666666667,1.1,2.3,3
13,Female,6.1,114,15,Other,4.833333333333333,4.666666666666667,1.65,1.65,3
16,Female,7.5,59,11,Social Media,3.8333333333333335,3.3333333333333335,1.15,2.4,1
17,Female,4.6,133,7,Education,4.933333333333334,4.0,1.5499999999999998,1.35,3
16,Female,9.5,71,13,Education,4.4,4.333333333333333,0.45,2.55,3
14,Male,5.9,105,17,Other,3.1999999999999997,4.666666666666667,1.95,1.65,3
14,Other,6.2,77,20,Browsing,4.3,5.0,0.55,1.2,3
16,Other,8.5,76,15,Education,3.6666666666666665,6.0,1.0,2.0,3
14,Other,4.1,20,16,Education,4.833333333333333,4.0,1.3,3.3,3
19,Other,5.7,42,8,Other,2.9,4.333333333333333,1.25,1.85,2
19,Other,7.4,58,14,Gaming,2.9333333333333336,6.666666666666667,0.65,1.5499999999999998,2
18,Other,3.0,43,10,Browsing,4.033333333333333,6.333333333333333,0.5,3.5500000000000003,3
17,Other,6.2,36,6,Social Media,3.0333333333333337,4.0,1.1,1.6,2
14,Other,6.6,144,13,Social Media,5.433333333333334,5.333333333333333,0.55,2.2,3
14,Other,6.7,92,17,Gaming,3.9333333333333336,6.333333333333333,0.8500000000000001,1.6,3
16,Female,7.6,102,5,Gaming,5.0,6.666666666666667,0.6,2.8,3
19,Female,5.4,144,8,Education,4.3,7.0,0.9,2.65,3
19,Other,5.6,102,11,Other,3.3333333333333335,6.333333333333333,1.5,2.4,3
16,Other,7.6,75,12,Other,3.9333333333333336,5.0,0.65,0.3,2
13,Female,5.8,119,15,Education,3.4333333333333336,6.0,1.6,0.9500000000000001,3
16,Other,5.4,83,9,Browsing,5.033333333333332,5.333333333333333,1.7,2.75,3
13,Other,5.4,98,10,Other,5.033333333333333,7.333333333333333,1.3,1.8499999999999999,3
17,Male,7.4,82,15,Gaming,3.6999999999999997,4.333333333333333,0.1,3.2,3
15,Male,4.3,133,13,Browsing,5.966666666666666,6.666666666666667,1.15,1.9500000000000002,3
13,Female,6.5,82,9,Other,2.9333333333333336,4.0,0.8500000000000001,3.05,3
16,Other,6.9,28,19,Browsing,3.2000000000000006,5.333333333333333,0.7,1.8,3
17,Other,7.8,117,13,Social Media,5.133333333333334,6.666666666666667,0.45,0.9,3
14,Male,6.7,71,19,Gaming,4.9,5.0,1.1,1.5,3
13,Male,5.0,99,10,Browsing,4.8,4.0,1.95,2.2,3
18,Other,5.2,117,17,Social Media,4.3,5.333333333333333,1.25,2.3,3
16,Other,6.4,135,20,Other,4.3,6.333333333333333,0.8,0.9,3
16,Male,8.8,85,10,Social Media,3.033333333333333,7.666666666666667,0.8,1.1,2
16,Other,7.5,39,20,Education,4.466666666666666,7.0,1.6,1.85,3
14,Male,8.3,74,14,Other,4.433333333333334,7.666666666666667,2.25,1.65,3
14,Female,5.9,88,18,Other,5.033333333333333,5.666666666666667,1.3,2.4000000000000004,3
18,Other,5.0,85,7,Browsing,3.5,5.333333333333333,1.05,1.15,2
13,Female,7.2,74,6,Gaming,5.433333333333333,6.666666666666667,0.7000000000000001,2.3,3
19,Female,5.3,121,13,Education,5.066666666666667,5.666666666666667,1.4,2.0,3
19,Male,7.6,125,5,Browsing,4.5,7.0,1.2,1.25,3
13,Other,10.0,119,19,Education,4.633333333333334,4.333333333333333,1.5,1.55,2
17,Other,7.2,141,6,Gaming,2.733333333333333,5.333333333333333,1.4,3.0,3
19,Female,5.2,146,13,Gaming,4.3,9.0,0.85,3.65,3
17,Female,7.5,125,17,Browsing,4.8,5.666666666666667,0.85,2.15,3
16,Male,6.8,140,10,Social Media,4.233333333333333,8.333333333333334,0.55,2.4,3
16,Female,7.1,63,10,Gaming,3.733333333333333,6.0,0.65,1.8499999999999999,3
19,Female,3.4,106,11,Browsing,3.266666666666667,7.333333333333333,0.15000000000000002,1.6,3
14,Other,7.9,72,15,Education,3.3333333333333335,8.0,1.35,0.75,2
15,Other,7.0,113,13,Social Media,5.366666666666667,5.333333333333333,1.45,1.9,3
14,Female,6.1,103,6,Other,3.233333333333333,6.0,0.6,1.7,2
13,Male,6.9,48,12,Social Media,3.033333333333333,6.0,0.75,1.75,2
13,Other,4.1,49,6,Other,3.3666666666666667,8.0,1.05,2.25,2
13,Other,7.1,93,20,Education,5.3,7.333333333333333,1.5,2.4,3
16,Male,10.0,133,17,Gaming,3.0666666666666664,8.666666666666666,0.75,2.2,3
19,Other,6.3,63,6,Education,4.6000000000000005,3.3333333333333335,0.75,2.1,3
15,Other,5.8,123,20,Social Media,3.8666666666666667,6.0,1.2,2.15,3
13,Male,9.1,70,13,Education,4.333333333333333,4.666666666666667,1.55,2.45,2
14,Other,6.8,119,10,Browsing,5.0,6.0,1.0,2.45,3
15,Other,6.5,123,15,Other,3.1,4.333333333333333,0.35,2.55,3
16,Other,6.1,54,8,Gaming,1.9000000000000001,4.0,0.45,3.45,3
18,Female,6.1,79,11,Gaming,2.4333333333333336,2.6666666666666665,0.55,2.2,3
18,Female,4.7,36,13,Other,3.233333333333333,7.0,1.15,2.8,3
18,Male,6.0,100,8,Other,4.466666666666666,6.333333333333333,0.5,1.8,2
16,Female,8.6,121,6,Other,3.8000000000000003,5.333333333333333,1.0,2.05,3
17,Female,4.3,28,15,Browsing,4.133333333333334,4.333333333333333,0.9,3.7,3
17,Male,6.2,109,17,Education,3.866666666666667,7.0,0.75,2.8,3
13,Other,9.2,134,9,Other,5.3,5.333333333333333,1.25,2.8,3
13,Female,5.6,145,17,Gaming,4.5,5.666666666666667,1.4,2.95,3
13,Female,7.0,87,8,Gaming,4.566666666666666,5.333333333333333,1.6500000000000001,1.4,3
19,Male,5.5,26,16,Gaming,4.733333333333333,4.666666666666667,2.4000000000000004,2.3,3
19,Female,7.6,25,20,Other,4.2,3.0,0.8,1.6,3
14,Other,7.6,73,18,Other,3.766666666666667,9.0,0.4,3.55,3
15,Male,5.9,95,19,Gaming,4.766666666666667,3.6666666666666665,0.65,2.05,3
14,Other,7.5,115,18,Other,2.8000000000000003,4.666666666666667,0.8500000000000001,2.45,3
13,Female,7.4,42,5,Browsing,3.9,7.666666666666667,1.1,2.95,3
16,Female,5.8,76,18,Other,5.033333333333334,4.666666666666667,2.0,1.5,3
13,Female,4.3,38,20,Browsing,3.233333333333333,7.333333333333333,1.05,3.45,3
15,Male,5.1,59,8,Browsing,5.3,4.666666666666667,0.65,2.3,3
17,Male,4.7,66,19,Browsing,4.433333333333333,5.0,1.2999999999999998,1.2,3
13,Male,7.5,65,16,Browsing,3.6333333333333333,4.333333333333333,1.95,3.3499999999999996,3
19,Female,4.7,99,13,Browsing,4.266666666666667,5.0,0.65,3.1,3
16,Male,8.2,25,14,Education,4.133333333333334,8.333333333333334,1.0,1.7000000000000002,3
14,Male,5.9,140,14,Education,4.633333333333334,3.6666666666666665,0.7,1.25,3
13,Male,5.8,64,15,Education,3.1666666666666665,6.333333333333333,0.8,0.7,2
19,Female,5.3,122,8,Gaming,3.6666666666666665,5.333333333333333,0.75,0.7,2
13,Other,3.0,91,20,Browsing,4.466666666666666,4.333333333333333,0.6000000000000001,1.7,3
13,Male,5.2,84,11,Browsing,4.766666666666667,6.666666666666667,0.45,2.4000000000000004,3
13,Female,7.1,146,6,Browsing,3.1333333333333333,5.666666666666667,1.35,2.55,3
16,Male,5.8,44,6,Gaming,5.166666666666667,5.0,0.44999999999999996,1.4,2
18,Male,7.4,34,14,Other,3.9666666666666663,8.0,1.0,2.1,3
16,Male,4.8,29,7,Browsing,3.1,4.666666666666667,0.95,1.65,2
19,Other,4.4,50,13,Browsing,4.7,5.666666666666667,0.05,0.9,3
18,Female,7.6,51,6,Social Media,3.033333333333333,6.333333333333333,1.35,3.05,2
18,Female,6.9,64,15,Education,4.033333333333334,5.0,1.3,1.35,3
15,Male,9.3,86,6,Education,4.466666666666667,5.333333333333333,0.6,2.1,3
19,Other,9.3,111,16,Other,3.766666666666667,8.0,1.05,2.05,3
14,Other,8.0,105,17,Education,3.766666666666667,8.333333333333334,1.75,1.85,3
13,Other,5.2,145,13,Other,2.566666666666667,6.666666666666667,1.6,1.7000000000000002,3
17,Female,5.6,112,19,Social Media,4.1000000000000005,5.333333333333333,1.0,2.25,3
15,Other,5.7,102,13,Browsing,3.466666666666667,2.3333333333333335,1.4,2.25,3
15,Female,6.6,29,15,Gaming,4.666666666666667,5.0,1.6500000000000001,2.5,3
16,Male,4.6,109,18,Education,4.433333333333333,5.0,0.7,2.3,3
18,Other,7.3,139,17,Gaming,2.2666666666666666,5.666666666666667,1.25,1.7999999999999998,3
19,Male,8.4,76,5,Social Media,3.533333333333333,4.333333333333333,1.4,0.8500000000000001,1
13,Male,5.9,103,6,Social Media,2.6,5.333333333333333,1.5,2.6,2
16,Other,4.3,130,19,Gaming,4.7,5.333333333333333,1.45,2.4,3
19,Male,8.1,148,15,Gaming,4.533333333333334,5.333333333333333,0.8,2.5,3
16,Male,9.2,62,20,Social Media,4.0,5.666666666666667,0.65,2.4,3
13,Male,7.1,26,20,Other,3.6,6.666666666666667,0.6000000000000001,2.9499999999999997,3
13,Male,6.3,149,12,Other,3.1,5.666666666666667,0.75,1.05,2
14,Male,6.2,130,19,Browsing,3.4,3.6666666666666665,0.6,1.85,3
19,Female,7.1,65,18,Other,3.1666666666666665,5.0,1.5,2.55,3
14,Other,8.5,61,16,Other,4.833333333333333,8.0,1.0,1.55,2
17,Other,7.2,66,20,Education,3.9333333333333336,8.333333333333334,1.2,2.5,3
16,Female,6.3,48,19,Social Media,2.3,7.333333333333333,1.1,3.4,3
14,Other,6.8,77,16,Browsing,2.8333333333333335,6.333333333333333,1.45,2.45,3
16,Male,7.9,146,14,Education,4.866666666666666,5.333333333333333,1.05,1.95,3
15,Female,7.8,75,16,Other,4.066666666666666,6.666666666666667,0.8500000000000001,1.45,3
18,Male,8.3,36,6,Gaming,3.3666666666666667,5.666666666666667,1.55,1.65,2
15,Other,6.9,33,17,Gaming,4.033333333333333,3.6666666666666665,0.8500000000000001,2.45,2
15,Female,8.0,46,14,Social Media,2.533333333333333,4.666666666666667,0.6,2.05,2
19,Male,6.1,140,18,Education,4.166666666666667,4.0,0.9500000000000001,1.0,3
13,Female,7.0,59,17,Education,3.766666666666667,7.333333333333333,0.55,1.15,3
14,Female,3.8,133,18,Gaming,3.9,4.0,0.9,1.65,3
18,Female,8.1,86,9,Social Media,5.633333333333334,7.666666666666667,1.05,1.85,3
19,Female,3.8,25,20,Education,3.7000000000000006,7.0,0.9,1.7,3
15,Female,8.2,144,15,Gaming,4.733333333333333,8.333333333333334,1.5499999999999998,1.35,3
14,Other,6.4,112,17,Gaming,3.9,4.0,0.35,2.55,3
16,Female,6.7,82,7,Gaming,3.8333333333333335,4.333333333333333,0.9,0.9,1
15,Other,10.0,46,14,Education,3.0,4.0,1.5,3.8499999999999996,3
14,Male,6.1,42,5,Social Media,1.6666666666666667,5.0,0.75,2.8,2
19,Female,8.2,106,7,Social Media,3.8333333333333335,6.0,0.55,2.5,3
13,Other,5.2,21,12,Gaming,3.3333333333333335,6.666666666666667,0.7000000000000001,1.3,2
16,Other,4.9,120,6,Other,5.333333333333333,2.3333333333333335,0.0,3.45,3
15,Other,5.9,39,15,Browsing,4.166666666666667,5.0,2.0,2.6,3
14,Male,6.8,73,9,Education,5.1000000000000005,6.0,1.3,2.45,3
19,Female,10.0,59,14,Gaming,4.6000000000000005,6.333333333333333,1.95,1.15,2
17,Female,5.8,140,15,Other,3.7999999999999994,4.666666666666667,0.7,2.05,3
16,Male,7.4,56,9,Other,5.833333333333333,6.333333333333333,0.9,1.25,3
15,Other,9.9,95,12,Other,5.400000000000001,8.666666666666666,0.7,2.05,3
13,Other,6.0,79,11,Gaming,3.5,4.666666666666667,1.0,2.1,3
17,Female,9.2,87,6,Gaming,5.2,7.333333333333333,1.25,1.6,2
15,Other,6.8,99,11,Gaming,4.0,7.0,0.8999999999999999,2.2,3
19,Female,4.8,55,13,Other,2.8666666666666667,4.333333333333333,1.15,1.6,3
18,Female,9.0,70,20,Browsing,4.166666666666667,4.333333333333333,0.9500000000000001,1.0,2
14,Female,7.6,34,5,Social Media,4.266666666666667,4.333333333333333,1.2,1.6,2
18,Female,5.7,48,18,Other,4.533333333333334,3.6666666666666665,1.0499999999999998,2.85,3
16,Female,3.9,26,17,Education,4.566666666666666,6.333333333333333,1.85,2.35,3
15,Female,5.3,99,5,Gaming,4.266666666666667,5.333333333333333,0.6,1.95,3
14,Other,7.4,58,20,Social Media,4.833333333333333,4.0,1.05,1.1,3
17,Male,3.9,22,11,Browsing,2.8333333333333335,3.6666666666666665,0.7,1.6,3
15,Female,9.2,128,20,Browsing,3.266666666666667,7.0,0.95,1.3,3
17,Male,5.7,30,19,Browsing,5.766666666666666,6.0,1.65,2.1,3
16,Female,9.1,108,18,Browsing,3.766666666666667,4.0,1.2999999999999998,1.55,3
16,Other,7.8,110,13,Browsing,4.0,7.666666666666667,0.7,2.8,3
13,Other,7.6,150,16,Social Media,5.699999999999999,6.333333333333333,0.55,1.5,3
15,Other,6.6,23,16,Browsing,5.900000000000001,7.333333333333333,1.0499999999999998,1.9500000000000002,3
15,Other,7.5,96,18,Other,3.6666666666666665,7.666666666666667,0.2,1.3,3
18,Female,6.4,54,15,Gaming,4.3999999999999995,6.666666666666667,0.45,1.85,3
15,Male,7.4,118,14,Gaming,3.7000000000000006,4.0,0.55,2.1,2
15,Other,6.3,136,11,Social Media,3.733333333333333,5.0,1.4,3.05,3
13,Male,8.6,51,9,Social Media,4.3,5.333333333333333,0.8,2.7,3
17,Male,9.3,28,7,Social Media,5.0,4.333333333333333,1.0,1.6,3
17,Female,9.1,47,13,Browsing,3.9000000000000004,6.666666666666667,0.5,2.75,3
17,Male,3.9,62,18,Other,3.1666666666666665,5.0,0.6000000000000001,2.8,3
15,Female,7.7,144,13,Other,4.333333333333333,6.0,1.25,2.3499999999999996,3
18,Other,7.8,65,9,Gaming,2.5666666666666664,4.666666666666667,0.75,2.45,3
18,Male,6.9,67,14,Education,4.066666666666666,4.0,0.65,2.1,3
17,Other,4.4,29,11,Social Media,3.533333333333333,5.333333333333333,1.7000000000000002,1.75,2
14,Other,6.3,127,14,Education,4.5,3.0,1.2,2.35,3
13,Male,8.3,29,13,Social Media,5.733333333333333,5.333333333333333,1.5,3.2,3
14,Male,8.5,144,16,Gaming,3.733333333333333,6.333333333333333,1.2,2.0,3
14,Female,8.0,35,13,Browsing,2.966666666666667,7.0,0.9,1.2,2
18,Other,6.7,123,5,Other,3.1333333333333333,4.0,0.25,1.9,3
15,Other,7.5,57,13,Gaming,3.4333333333333336,5.0,0.85,1.35,3
14,Male,6.5,140,6,Education,5.566666666666666,5.333333333333333,0.8500000000000001,2.3,3
16,Other,6.3,39,18,Other,2.2333333333333334,6.0,1.9,2.8,3
14,Other,9.6,57,16,Social Media,5.0,7.0,1.55,1.4500000000000002,2
19,Male,3.3,28,14,Social Media,3.7000000000000006,7.333333333333333,1.65,2.35,3
17,Male,7.9,142,14,Gaming,4.866666666666667,5.0,1.2000000000000002,1.4000000000000001,3
15,Male,4.9,42,12,Education,3.466666666666667,2.3333333333333335,1.25,0.5,1
19,Female,6.9,54,7,Gaming,5.033333333333333,5.0,1.4500000000000002,1.4000000000000001,2
18,Female,6.0,92,16,Gaming,2.3666666666666667,5.0,1.2,1.55,2
16,Female,4.7,36,16,Education,4.733333333333333,8.0,2.2,2.8,3
17,Other,5.6,140,5,Education,2.1,7.0,0.4,2.15,3
14,Female,7.2,145,9,Social Media,4.866666666666666,4.666666666666667,0.05,1.1,3
19,Male,6.5,126,15,Gaming,2.533333333333333,6.666666666666667,0.0,2.2,3
13,Female,7.2,42,17,Social Media,4.233333333333333,9.333333333333334,1.45,1.95,3
18,Other,3.5,71,9,Social Media,4.366666666666666,4.333333333333333,1.0,3.0,3
13,Other,6.7,96,11,Social Media,3.733333333333333,4.0,1.0,0.95,2
15,Other,6.9,32,17,Gaming,3.766666666666667,6.666666666666667,1.3499999999999999,2.65,3
19,Male,8.6,133,5,Other,5.233333333333333,9.0,1.45,1.85,3
16,Male,6.1,142,18,Other,4.133333333333334,8.0,0.8,1.05,3
13,Male,8.1,34,17,Browsing,6.766666666666666,4.333333333333333,1.2,3.0,3
18,Male,7.6,112,7,Education,3.9666666666666663,2.6666666666666665,2.1,1.8,2
18,Other,5.9,141,9,Social Media,4.066666666666666,3.6666666666666665,0.9,2.7,3
13,Male,5.9,98,14,Education,5.033333333333334,3.0,0.75,2.45,3
14,Other,6.3,27,17,Social Media,5.733333333333334,2.0,0.6,2.65,3
17,Female,8.2,95,5,Other,3.966666666666667,7.0,1.6,2.0,3
17,Female,4.5,89,20,Gaming,3.7999999999999994,2.6666666666666665,1.05,2.25,3
16,Female,4.1,90,12,Education,3.6666666666666665,6.0,1.4,1.5,3
